Title,Bias Rating,Factual Reporting,Country,Press Freedom Rating,Media Type:,Traffic/Popularity:,MBFC Credibility Rating:,Source,Unnamed: 9,link
Finnish News (finnishnews.fi),LEFT,HIGH,Finland,MODERATE FREEDOM,Website,Minimal Traffic,HIGH ,https://www.finnishnews.fi/,,www.finnishnews.fi
Fifth Estate (www.fifthestate.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Magazine,Minimal Traffic,HIGH ,https://www.fifthestate.org/,,www.fifthestate.org
Feminist Current (www.feministcurrent.com),LEFT,MIXED,Canada,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM,https://www.feministcurrent.com/,,www.feministcurrent.com
Evonomics (evonomics.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,HIGH ,https://www.evonomics.com/,,www.evonomics.com
Everyday Feminism (everydayfeminism.com),LEFT,MIXED,,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM,https://www.everydayfeminism.com/,,www.everydayfeminism.com
Esquire Magazine (www.esquire.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Magazine,High Traffic,MEDIUM ,https://www.esquire.com/,,www.esquire.com
Elle Magazine (elle.com),LEFT,,,,,,,https://www.elle.com/,,www.elle.com
Elite Daily (elitedaily.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,High Traffic,MEDIUM ,https://www.elitedaily.com/,,www.elitedaily.com
Electronic Intifada (electronicintifada.net),LEFT,HIGH,USA,,,,,https://www.electronicintifada.net/,,www.electronicintifada.net
Electoral-Vote.com (www.electoral-vote.com),LEFT,HIGH,Netherlands,MOSTLY FREEDOM,Website,Minimal Traffic,HIGH ,https://www.electoral-vote.com/,,www.electoral-vote.com
Egberto Willies (egbertowillies.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,HIGH ,https://www.egbertowillies.com/,,www.egbertowillies.com
Ecowatch (www.ecowatch.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,MEDIUM ,https://www.ecowatch.com/,,www.ecowatch.com
Earth First Journal (earthfirstjournal.org),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://www.earthfirstjournal.org/,,www.earthfirstjournal.org
Drudge Retort (www.drudge.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://www.drudge.com/,,www.drudge.com
Dissent Magazine (www.dissentmagazine.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,HIGH ,https://www.dissentmagazine.org/,,www.dissentmagazine.org
Detroit Metro News,LEFT,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://www.freep.com/,,www.freep.com
DeSmog (www.desmogblog.com),LEFT,HIGH,,,,Minimal Traffic,HIGH,https://www.desmoblog.com/,,www.desmoblog.com
Deshabhimani (https://www.deshabhimani.com/),LEFT,MIXED,India,LOW FREEDOM,Newspaper,Medium Traffic,MEDIUM,https://www.deshabhimani.com/,,www.deshabhimani.com
Democratic Underground (www.democraticunderground.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,High Traffic,MEDIUM ,https://www.democraticunderground.com/,,www.democraticunderground.com
Democracy Now (www.democracynow.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Radio/TV,Medium Traffic,HIGH ,https://www.democracynow.org/,,www.democracynow.org
Democracy Journal (democracyjournal.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Magazine,Minimal Traffic,HIGH ,https://www.democracyjournal.org/,,www.democracyjournal.org
Democracy Guardian,LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://www.theguardian.com/,,www.theguardian.com
Democracy Chronicles (democracychronicles.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,MEDIUM ,https://www.democracychronicles.org/,,www.democracychronicles.org
Deadspin (deadspin.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://www.deadspin.com/,,www.deadspin.com
DeadState (deadstate.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://www.deadstate.org/,,www.deadstate.org
Dallas Voice (www.dallasvoice.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,HIGH ,https://www.dallasvoice.com/,,www.dallasvoice.com
Daily Sound and Fury (dailysoundandfury.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://www.dailysoundandfury.com/,,www.dailysoundandfury.com
Daily Record (Scotland) (www.dailyrecord.co.uk),LEFT,HIGH,United Kingdom,MOSTLY FREEDOM,Newspaper,High Traffic,HIGH ,https://www.dailyrecord.co.uk/,,www.dailyrecord.co.uk
Daily News bin,LEFT,MIXED,,,Social Media,,,https://www.daily-news-bin/,,www.daily-news-bin
Daily Kos,LEFT,MIXED,USA,USA (45/180 Press Freedom),,High Traffic,MEDIUM ,https://www.dailykos.com/,,www.dailykos.com
Daily Dot (www.dailydot.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,High Traffic,HIGH,https://www.dailydot.com/,,www.dailydot.com
Daily Beast (www.thedailybeast.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,High Traffic,MEDIUM,https://www.thedailybeast.com/,,www.thedailybeast.com
Curve Magazine (www.curvemag.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Magazine,Medium Traffic,HIGH ,https://www.curvemag.com/,,www.curvemag.com
Current Affairs (www.currentaffairs.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Magazine,Medium Traffic,HIGH ,https://www.currentaffairs.org/,,www.currentaffairs.org
Crooks and Liars (crooksandliars.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,HIGH ,https://www.crooksandliars.com/,,www.crooksandliars.com
Crooked Media (crooked.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Medium Traffic,,https://www.crooked.com/,,www.crooked.com
CrimethInc (crimethinc.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Medium Traffic,HIGH ,https://www.crimethinc.com/,,www.crimethinc.com
Crikey (crikey.com.au),LEFT,HIGH,Australia,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://www.crikey.com.au/,,www.crikey.com.au
CounterPunch (www.counterpunch.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Magazine,Medium Traffic,HIGH ,https://www.counterpunch.org/,,www.counterpunch.org
CounterCurrents.org (www.countercurrents.org),LEFT,,India,MOSTLY FREEDOM,Website,Medium Traffic,,https://www.countercurrents.org/,,www.countercurrents.org
Cosmopolitan (www.cosmopolitan.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Magazine,High Traffic,MEDIUM ,https://www.cosmopolitan.com/,,www.cosmopolitan.com
Cop Block (copblock.org),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://www.copblock.org/,,www.copblock.org
Common Dreams (www.commondreams.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://www.commondreams.org/,,www.commondreams.org
Comic Sands,LEFT,MIXED,USA,MOSTLY FREEDOM,Website,High Traffic,MEDIUM ,https://www.comicsands.com/,,www.comicsands.com
Columbus Free Press (https://columbusfreepress.com/),LEFT,MIXED,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,MEDIUM ,https://www.columbusfreepress.com/,,www.columbusfreepress.com
Code Pink (www.codepink.org),LEFT,MIXED,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,MEDIUM ,https://www.codepink.org/,,www.codepink.org
CNN (www.cnn.com),LEFT,MIXED,,,TV Station,High Traffic,MEDIUM,https://www.edition.cnn.com/,,www.edition.cnn.com
Citizen Critics (citizencritics.org),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://www.citizencritics.org/,,www.citizencritics.org
China Internet Information Center (china.org.cn),LEFT,MIXED,China,TOTAL OPPRESSION,Website,Medium Traffic,MEDIUM,https://www.china.org.cn,,www.china.org.cn
Chicago Reporter (chicagoreporter.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Magazine,Minimal Traffic,HIGH ,https://www.chicagoreporter.com/,,www.chicagoreporter.com
Chicago Reader (www.chicagoreader.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://www.chicagoreader.com/,,www.chicagoreader.com
Change.org (https://www.change.org/),LEFT,MIXED,USA,MOSTLY FREEDOM,Organization/Foundation,High Traffic,MEDIUM ,https://www.change.org/,,www.change.org
Center for a Stateless Society (c4ss.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,MEDIUM ,https://www.c4ss.org/,,www.c4ss.org
Center for Media and Democracy (www.prwatch.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,HIGH ,https://www.prwatch.org,,www.prwatch.org
Center for American Progress (www.americanprogress.org),LEFT,MIXED,USA,MOSTLY FREEDOM,Organization/Foundation,Medium Traffic,MEDIUM ,https://www.americanprogress.org/,,www.americanprogress.org
Ceasefire Magazine (ceasefiremagazine.co.uk),LEFT,HIGH,United Kingdom,MOSTLY FREEDOM,Magazine,Minimal Traffic,HIGH ,https://www.ceasefiremagazine.co.uk/,,www.ceasefiremagazine.co.uk
Care2 (www.care2.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Medium Traffic,MEDIUM ,https://www.care2.com/,,www.care2.com
Capital & Main (capitalandmain.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,HIGH ,https://www.capitalandmain.com/,,www.capitalandmain.com
Canadian Dimension (canadiandimension.com),LEFT,HIGH,Canada,MOSTLY FREEDOM,Magazine,Minimal Traffic,MEDIUM,https://www.canadiandimension.com/,,www.canadiandimension.com
Canada Fact Check (canadafactcheck.ca),LEFT,HIGH,Canada,MOSTLY FREEDOM,Website,Medium Traffic,MEDIUM,https://www.canadafactcheck.ca/,,www.canadafactcheck.ca
Bust Magazine (bust.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Magazine,Medium Traffic,MEDIUM ,https://www.bust.com/,,www.bust.com
Boston Review (bostonreview.net),LEFT,HIGH,USA,MOSTLY FREEDOM,Magazine,Medium Traffic,HIGH ,https://www.bostonreview.net/,,www.bostonreview.net
BoingBoing (boingboing.net),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,High Traffic,MEDIUM ,https://www.boingboing.net/,,www.boingboing.net
Black Main Street (blackmainstreet.net),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://www.blackmainstreet.net/,,www.blackmainstreet.net
Black Lives Matter (blacklivesmatter.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Organization/Foundation,Medium Traffic,MEDIUM ,https://www.blacklivesmatter.com/,,www.blacklivesmatter.com
Black America Web (blackamericaweb.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,MEDIUM ,https://www.blackamericaweb.com/,,www.blackamericaweb.com
Black Agenda Report (blackagendareport.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Medium Traffic,MEDIUM ,https://www.blackagendareport.com/,,www.blackagendareport.com
Bitch Media (bitchmedia.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Magazine,Medium Traffic,HIGH ,https://www.bitchmedia.org/,,www.bitchmedia.org
BillMoyers.com (billmoyers.com),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://www.billmoyers.com/,,www.billmoyers.com
Being Liberal (www.themaven.net),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Medium Traffic,MEDIUM ,https://www.themaven.net/,,www.themaven.net
Bay Area Reporter (www.ebar.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,HIGH ,https://www.ebar.com/,,www.ebar.com
Baltimore City Paper (www.citypaper.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,https://www.citypaper.com/,,www.citypaper.com
AutoStraddle (www.autostraddle.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Magazine,Medium Traffic,HIGH ,https://www.autostraddle.com/,,www.autostraddle.com
Angry White Men (angrywhitemen.org),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://www.angrywhitemen.org/,,www.angrywhitemen.org
Americans United for Separation of Church and State (www.au.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,HIGH ,https://www.au.org,,www.au.org
American Oversight,LEFT,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,MEDIUM ,https://www.americanoversight.org,,www.americanoversight.org
American Bridge 21st Century (americanbridgepac.org),LEFT,MIXED,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,MEDIUM ,https://www.americanbridgepac.org/,,www.americanbridgepac.org
America Blog (americablog.com),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,HIGH ,https://www.americablog.com/,,www.americablog.com
Amandla (aidc.org.za),LEFT,HIGH,South Africa,MOSTLY FREEDOM,Magazine,Minimal Traffic,HIGH ,https://www.aidc.org.za,,www.aidc.org.za
Alternet (www.alternet.org),LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Medium Traffic,MEDIUM ,https://www.alternet.org/,,www.alternet.org
Alt News,LEFT,HIGH,India,LOW FREEDOM,Website,Medium Traffic,HIGH ,https://www.altnews.in/,,www.altnews.in
Alliance for Justice (AFJ) (www.afj.org),LEFT,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,HIGH ,https://www.afj.org/,,www.afj.org
Al DIA,LEFT,MIXED,USA,MOSTLY FREEDOM,Website,Medium Traffic,MEDIUM ,https://www.aldianews.com/,,www.aldianews.com
Aftonbladet,LEFT,MIXED,Sweden,MOSTLY FREEDOM,Newspaper,High Traffic,MEDIUM,https://www.aftonbladet.se,,www.aftonbladet.se
Act.TV (act.tv),LEFT,HIGH,USA,MOSTLY FREEDOM,Website,Minimal Traffic,MEDIUM ,https://www.act.tv/,,www.act.tv
WWJ – CBS Detroit (detroit.cbslocal.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,High Traffic,HIGH ,https://detroit.cbslocal.com/,,detroit.cbslocal.com
WUPA – CBS Atlanta (atlanta.cbslocal.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,High Traffic,HIGH ,https://atlanta.cbslocal.com/,,atlanta.cbslocal.com
WTVJ – NBC 6 – Miami (nbcmiami.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,High Traffic,HIGH ,https://www.nbcmiami.com/,,www.nbcmiami.com
WTOG – CBS Tampa (tampa.cbslocal.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,High Traffic,HIGH ,https://tampa.cbslocal.com/,,tampa.cbslocal.com
WRC-TV (NBCWashington.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,Medium Traffic,HIGH ,https://www.nbcwashington.com/,,www.nbcwashington.com
WPVI – Philadelphia -Action News (6abc.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,High Traffic,HIGH ,http://6abc.com/,,6abc.com
World Resources Institute (wri.org),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Medium Traffic,HIGH ,https://wri.org,,wri.org
WJZ – CBS Baltimore (baltimore.cbslocal.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,High Traffic,HIGH ,https://atlanta.cbslocal.com/,,atlanta.cbslocal.com
WISH-TV (wishtv.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,Medium Traffic,HIGH ,http://wishtv.com/,,wishtv.com
WHDH – Boston News (whdh.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,Medium Traffic,HIGH ,https://whdh.com,,whdh.com
WFOR – CBS Miami (miami.cbslocal.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,High Traffic,HIGH ,https://miami.cbslocal.com/,,miami.cbslocal.com
West Hawaii Today (westhawaiitoday.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://www.westhawaiitoday.com/,,www.westhawaiitoday.com
WCCO – CBS Minnesota (minnesota.cbslocal.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,High Traffic,HIGH ,https://minnesota.cbslocal.com/,,minnesota.cbslocal.com
WBTS – NBC 10 – Boston (nbcboston.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,Medium Traffic,HIGH ,https://www.nbcboston.com/,,www.nbcboston.com
WBBM – CBS Chicago (chicago.cbslocal.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,TV Station,High Traffic,HIGH ,https://chicago.cbslocal.com/,,chicago.cbslocal.com
VTDigger (vtdigger.org),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,http://vtdigger.org/,,vtdigger.org
VladTV (vladtv.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,High Traffic,MEDIUM ,https://www.vladtv.com/,,www.vladtv.com
Visalia Times-Delta (visaliatimesdelta.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,http://visaliatimesdelta.com,,visaliatimesdelta.com
Victorville Daily Press (vvdailypress.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,http://vvdailypress.com,,vvdailypress.com
Victoria Buzz (victoriabuzz.com),LEFT-CENTER,HIGH,Canada,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,http://victoriabuzz.com,,victoriabuzz.com
Ventura County Star (VCstar.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,http://VCstar.com,,VCstar.com
Valdosta Daily Times (valdostadailytimes.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://www.valdostadailytimes.com/,,www.valdostadailytimes.com
UVA – Center for Politics (centerforpolitics.org),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,HIGH ,https://centerforpolitics.org,,centerforpolitics.org
UN News (news.un.org),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,High Traffic,HIGH ,https://news.un.org/,,news.un.org
United States Citizenship and Immigration Services (USCIS.gov),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation ,High Traffic,HIGH ,https://uscis.gov,,uscis.gov
TVA Nouvelles (tvanouvelles.ca),LEFT-CENTER,HIGH,Canada,MOSTLY FREEDOM,TV Station,High Traffic,HIGH ,https://tvanouvelles.ca,,tvanouvelles.ca
Tuscaloosa News (tuscaloosanews.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,http://tuscaloosanews.com,,tuscaloosanews.com
Tifton Gazette (tiftongazette.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,HIGH ,https://www.tiftongazette.com/,,www.tiftongazette.com
Thomasville Times-Enterprise (timesenterprise.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,HIGH ,https://www.timesenterprise.com/,,www.timesenterprise.com
Thibodaux Daily Comet (dailycomet.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,HIGH ,http://dailycomet.com,,dailycomet.com
The State Journal-Register (sj-r.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,http://sj-r.com,,sj-r.com
The Punch (Nigeria) ,LEFT-CENTER,HIGH,Nigeria,LOW FREEDOM,Newspaper,High Traffic,MEDIUM,https://punchng.com,,punchng.com
The Irish Examiner (irishexaminer.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,,HIGH ,http://irishexaminer.com,,irishexaminer.com
The Hutchinson News (hutchnews.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,http://hutchnews.com,,hutchnews.com
The Hill Times (hilltimes.com),LEFT-CENTER,HIGH,Canada,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,http://hilltimes.com,,hilltimes.com
The Hawk Eye (thehawkeye.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,http://thehawkeye.com,,thehawkeye.com
The Goshen News (goshennews.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://www.goshennews.com/,,www.goshennews.com
The Glasgow Herald (heraldscotland.com),LEFT-CENTER,HIGH,United Kingdom,MOSTLY FREEDOM,Newspaper,High Traffic,HIGH ,https://www.heraldscotland.com/,,www.heraldscotland.com
The Garden Island (thegardenisland.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://www.thegardenisland.com/,,www.thegardenisland.com
The Enterprise (Maryland) (somdnews.com/enterprise/),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,HIGH ,https://www.somdnews.com/enterprise/,,www.somdnews.com
The Daily Star (thedailystar.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,HIGH ,http://thedailystar.com,,thedailystar.com
The Coloradoan (coloradoan.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://www.coloradoan.com/,,www.coloradoan.com
The 74 (the74million.org),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Organization/Foundation,Minimal Traffic,HIGH ,https://the74million.org,,the74million.org
TCPalm – Treasure Coast News (tcpalm.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,http://thedailystar.com,,thedailystar.com
Taunton Daily Gazette (tauntongazette.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,HIGH ,http://tauntongazette.com,,tauntongazette.com
Successful Farming Magazine (agriculture.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Magazine,Medium Traffic,HIGH ,http://agriculture.com,,agriculture.com
St. Clair News-Aegis (newsaegis.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Minimal Traffic,HIGH ,https://www.newsaegis.com/,,www.newsaegis.com
St. Augustine Record (staugustine.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,http://staugustine.com,,staugustine.com
Springfield News-Leader (news-leader.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,https://www.news-leader.com/,,www.news-leader.com
Spin (Magazine) (Spin.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,Medium Traffic,HIGH ,http://Spin.com,,Spin.com
Self Magazine (self.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Website,High Traffic,HIGH ,https://self.com,,self.com
Salisbury Daily Times (delmarvanow.com),LEFT-CENTER,HIGH,USA,MOSTLY FREEDOM,Newspaper,Medium Traffic,HIGH ,http://delmarvanow.com,,delmarvanow.com
